id,cena_pln,log_cena_pln,metraz_m2,log_metraz_m2,cena_za_m2,liczba_pokoi,pietro,pietro_maks,parter,ostatnie_pietro,dzielnica,data_pobrania
ID4Chkv,922950,13.735330340836748,43.95,3.783052624131186,21000.0,2,4.0,6.0,False,0.0,Krowodrza,2026-08-05
ID4BdMT,789000,13.578521599828012,37.72,3.6301904577652566,20917.29,2,3.0,4.0,False,0.0,Podgórze,2026-08-05
ID19USs6,799000,13.591116224748411,39.0,3.6635616461296463,20487.18,1,0.0,,True,,Grzegórzki,2026-08-05
ID4Cl6c,599000,13.303016877097589,44.0,3.784189633918261,13613.64,2,0.0,2.0,True,0.0,Prądnik Biały,2026-08-05
ID4Ctwp,760000,13.541073712262516,67.5,4.212127597878484,11259.26,4,2.0,10.0,False,0.0,Podgórze Duchackie,2026-08-05
ID4ClnF,480000,13.081541382884074,35.18,3.560477739309412,13644.12,2,4.0,4.0,False,1.0,Bieńczyce,2026-08-05
ID1bCQP7,899000,13.709038313453757,80.75,4.391357962102766,11133.13,3,3.0,,False,,Bronowice,2026-08-05
ID4Cr45,490000,13.102160670086809,34.54,3.5421180727185324,14186.45,2,7.0,10.0,False,0.0,Bieżanów-Prokocim,2026-08-05
ID4CooE,819000,13.615839362835208,56.67,4.037244970181528,14452.09,3,2.0,4.0,False,0.0,Bieżanów-Prokocim,2026-08-05
ID4Co97,680000,13.42984807715229,60.0,4.0943445622221,11333.33,3,4.0,3.0,False,0.0,Prądnik Czerwony,2026-08-05
ID4CeoX,860000,13.664687668229693,72.2,4.279440045898781,11911.36,5,2.0,11.0,False,0.0,Prądnik Czerwony,2026-08-05
ID4BalA,599000,13.303016877097589,31.72,3.456947396766647,18883.98,1,0.0,5.0,True,0.0,Krowodrza,2026-08-05
ID4Coz5,449000,13.01477816672439,36.74,3.60386607978698,12221.01,2,4.0,4.0,False,1.0,Prądnik Biały,2026-08-05
ID4Bf4c,680170,13.430098045907496,40.01,3.689129422869144,17000.0,2,2.0,8.0,False,0.0,nieznana,2026-08-05
ID4zfH9,584173,13.27795245081878,29.47,3.3833727967496032,19822.63,1,5.0,,False,,Podgórze,2026-08-05
ID1biuR0,465300,13.05043763783274,30.0,3.4011973816621555,15510.0,1,5.0,,False,,Prądnik Biały,2026-08-05
ID4CsQf,306585,12.633250320543988,22.71,3.122805356117467,13500.0,2,2.0,4.0,False,0.0,Podgórze Duchackie,2026-08-05
ID17glrd,948000,13.76210978123716,63.0,4.143134726391533,15047.62,3,1.0,,False,,Bieżanów-Prokocim,2026-08-05
ID4Csje,1499000,14.220308777084735,62.62,4.1370847158982595,23938.04,3,3.0,6.0,False,0.0,Stare Miasto,2026-08-05
ID4Cpo5,399000,12.896716695872,26.05,3.260017768199376,15316.7,1,5.0,5.0,False,1.0,Krowodrza,2026-08-05
ID4Co7x,518000,13.15773052124162,37.05,3.612268351742096,13981.11,2,5.0,11.0,False,0.0,Bieńczyce,2026-08-05
ID4CwCk,685167,13.437417883151475,46.61,3.8418151103846494,14700.0,3,4.0,5.0,False,0.0,Krowodrza,2026-08-05
ID4Cpee,259000,12.464583340681674,16.7,2.8154087194227095,15508.98,1,0.0,2.0,True,0.0,Bronowice,2026-08-05
ID1bBwUn,1169000,13.971659240454205,142.0,4.955827057601261,8232.39,4,1.0,,False,,Łagiewniki-Borek Fałęcki,2026-08-05
ID1arhZL,879000,13.686540176667314,60.0,4.0943445622221,14650.0,4,1.0,,False,,Dębniki,2026-08-05
ID4Cq7D,486000,13.093963902882631,43.34,3.769075996108213,11213.66,2,0.0,4.0,True,0.0,Prądnik Czerwony,2026-08-05
ID1bjzps,850000,13.652991628466498,56.8,4.039536325727106,14964.79,3,9.0,,False,,Bieżanów-Prokocim,2026-08-05
ID4BHMb,620000,13.337474757021274,39.92,3.686877451443263,15531.06,2,1.0,5.0,False,0.0,Prądnik Biały,2026-08-05
ID1bzZQ3,735200,13.507897850023614,43.45,3.7716108517114018,16920.6,2,1.0,,False,,Prądnik Biały,2026-08-05
ID4CsqJ,650000,13.38472764187182,50.07,3.9134220263418538,12981.83,2,0.0,4.0,True,0.0,Prądnik Biały,2026-08-05
ID4CgZ1,549000,13.215853720491667,39.7,3.681351187693145,13828.72,2,0.0,10.0,True,0.0,Prądnik Biały,2026-08-05
ID1b8RSs,699000,13.457406021215949,38.0,3.6375861597263857,18394.74,2,5.0,,False,,Podgórze Duchackie,2026-08-05
ID4BzQq,535000,13.190022025878145,51.0,3.9318256327243257,10490.2,2,1.0,2.0,False,0.0,Nowa Huta,2026-08-05
ID4Cl3x,539000,13.197470849891134,36.0,3.58351893845611,14972.22,2,4.0,4.0,False,1.0,Dębniki,2026-08-05
ID4AUKS,1800000,14.403297222866392,97.39,4.578723535973108,18482.39,4,4.0,4.0,False,1.0,Dębniki,2026-08-05
ID4BNpu,260000,12.468436909997664,17.0,2.833213344056216,15294.12,1,0.0,4.0,True,0.0,Grzegórzki,2026-08-05
ID4CnVn,729000,13.499429010990797,50.0,3.912023005428146,14580.0,2,3.0,3.0,False,1.0,Dębniki,2026-08-05
ID4CwhK,2499000,14.73140120981709,140.0,4.941642422609304,17850.0,5,1.0,2.0,False,0.0,Prądnik Biały,2026-08-05
ID4Cd5F,949000,13.763164077592064,66.68,4.199905057882593,14232.15,4,0.0,1.0,True,0.0,Prądnik Biały,2026-08-05
ID1bmZ6W,1345000,14.111904571018076,103.5,4.639571612705423,12995.17,4,1.0,,False,,Bieżanów-Prokocim,2026-08-05
ID1bEUl6,620000,13.337474757021274,21.57,3.071303460401065,28743.63,1,3.0,,False,,Stare Miasto,2026-08-05
ID4C3tU,946491,13.760516740869985,52.59,3.962525987601253,17997.55,3,0.0,7.0,True,0.0,Podgórze,2026-08-05
ID4BMBX,615000,13.329377546788654,39.0,3.6635616461296463,15769.23,2,10.0,10.0,False,1.0,Dębniki,2026-08-05
ID4CpSZ,730000,13.500799813124576,62.0,4.127134385045092,11774.19,3,3.0,,False,,Bieńczyce,2026-08-05
ID4Cjk8,540000,13.199324418540456,38.37,3.647275904258861,14073.49,2,4.0,4.0,False,1.0,Bieżanów-Prokocim,2026-08-05
ID4AONc,644000,13.37545400508649,39.41,3.674019591206912,16341.03,2,1.0,2.0,False,0.0,Prądnik Biały,2026-08-05
ID4Crp8,929000,13.741864017795976,65.0,4.174387269895637,14292.31,3,0.0,3.0,True,0.0,Dębniki,2026-08-05
ID4C2v7,850000,13.652991628466498,52.0,3.951243718581427,16346.15,2,2.0,2.0,False,1.0,Zwierzyniec,2026-08-05
ID4Csv2,929000,13.741864017795976,50.0,3.912023005428146,18580.0,3,4.0,6.0,False,0.0,Prądnik Biały,2026-08-05
ID4Co1U,720342,13.487481378215447,57.17,4.04602928527588,12600.0,4,1.0,4.0,False,0.0,Bieżanów-Prokocim,2026-08-05
ID4CnIQ,798000,13.589863876431943,49.92,3.910421724061172,15985.58,2,3.0,7.0,False,0.0,Prądnik Biały,2026-08-05
ID4CdIf,949999,13.764216210944593,70.65,4.257738109130536,13446.55,4,7.0,11.0,False,0.0,Podgórze Duchackie,2026-08-05
ID1b1J8c,499000,13.120361374733656,30.0,3.4011973816621555,16633.33,1,3.0,,False,,Krowodrza,2026-08-05
ID4yUSm,1992483,14.504892157615128,68.73,4.230185785133514,28990.0,3,3.0,4.0,False,0.0,Podgórze,2026-08-05
ID4CpOq,350000,12.765688433465597,27.0,3.295836866004329,12962.96,1,1.0,1.0,False,1.0,Podgórze,2026-08-05
ID18tbQD,183600,12.120514757168529,28.9,3.3638415951183864,6352.94,1,,,False,,Podgórze,2026-08-05
ID4Co1q,485000,13.09190416991962,35.86,3.5796224681769866,13524.82,2,3.0,4.0,False,0.0,Bieńczyce,2026-08-05
ID4Cq5Y,569000,13.251635713108469,38.4,3.648057459593681,14817.71,2,4.0,10.0,False,0.0,Krowodrza,2026-08-05
ID4CgZf,1599999,14.285513562209816,162.48,5.090554917272129,9847.36,6,9.0,10.0,False,0.0,Bronowice,2026-08-05
ID4CqqR,219000,12.29682700879864,17.0,2.833213344056216,12882.35,1,-1.0,,False,,Bieżanów-Prokocim,2026-08-05
ID4CpNQ,537000,13.193753373491,36.0,3.58351893845611,14916.67,1,0.0,4.0,True,0.0,Dębniki,2026-08-05
ID4BTSd,549000,13.215853720491667,50.0,3.912023005428146,10980.0,2,2.0,6.0,False,0.0,Nowa Huta,2026-08-05
